,Country,POL,Year,Value
8313,Canada,PM2-5,1991,43.931
8314,Canada,PM2-5,1992,44.159
8315,Canada,PM2-5,1993,47.791
8316,Canada,PM2-5,1994,52.517
8317,Canada,PM2-5,1995,55.095
8318,Canada,PM2-5,1996,54.824
8319,Canada,PM2-5,1997,55.522
8320,Canada,PM2-5,1998,51.297
8321,Canada,PM2-5,1999,49.428
8322,Canada,PM2-5,2000,49.195
8323,Canada,PM2-5,2001,43.486
8324,Canada,PM2-5,2002,41.722
8325,Canada,PM2-5,2003,42.977
8326,Canada,PM2-5,2004,42.667
8327,Canada,PM2-5,2005,39.008
8328,Canada,PM2-5,2006,36.154
8329,Canada,PM2-5,2007,35.781
8330,Canada,PM2-5,2008,34.602
8331,Canada,PM2-5,2009,32.043
8332,Canada,PM2-5,2010,32.995
8333,Canada,PM2-5,2011,28.655
8334,Canada,PM2-5,2012,25.497
8335,Canada,PM2-5,2013,23.995
8336,Canada,PM2-5,2014,22.223
8337,Canada,PM2-5,2015,19.539
8338,Canada,PM2-5,2016,15.922
8339,Canada,PM2-5,2017,17.112
8340,Canada,PM2-5,2018,18.204
8341,Canada,PM2-5,2019,18.122
8343,Canada,PM2-5,1990,1608.019
8344,Canada,PM2-5,1991,1561.214
8345,Canada,PM2-5,1992,1527.038
8346,Canada,PM2-5,1993,1502.241
8347,Canada,PM2-5,1994,1534.299
8348,Canada,PM2-5,1995,1476.009
8349,Canada,PM2-5,1996,1485.213
8350,Canada,PM2-5,1997,1519.749
8351,Canada,PM2-5,1998,1339.952
8352,Canada,PM2-5,1999,1352.148
8353,Canada,PM2-5,2000,1310.037
8354,Canada,PM2-5,2001,1286.645
8355,Canada,PM2-5,2002,1213.701
8356,Canada,PM2-5,2003,1213.594
8357,Canada,PM2-5,2004,1180.488
8358,Canada,PM2-5,2005,1178.971
8359,Canada,PM2-5,2006,1190.497
8360,Canada,PM2-5,2007,1271.488
8361,Canada,PM2-5,2008,1336.769
8362,Canada,PM2-5,2009,1225.098
8363,Canada,PM2-5,2010,1293.538
8364,Canada,PM2-5,2011,1338.172
8365,Canada,PM2-5,2012,1447.446
8366,Canada,PM2-5,2013,1463.851
8367,Canada,PM2-5,2014,1462.238
8368,Canada,PM2-5,2015,1474.261
8369,Canada,PM2-5,2016,1469.929
8370,Canada,PM2-5,2017,1469.581
8371,Canada,PM2-5,2018,1475.642
8372,Canada,PM2-5,2019,1473.263
8374,Canada,PM2-5,1990,47.58
8375,Canada,PM2-5,1991,42.642
8376,Canada,PM2-5,1992,39.884
8377,Canada,PM2-5,1993,31.893
8378,Canada,PM2-5,1994,24.448
8379,Canada,PM2-5,1995,20.365
8380,Canada,PM2-5,1996,18.587
8381,Canada,PM2-5,1997,19.711
8382,Canada,PM2-5,1998,19.346
8383,Canada,PM2-5,1999,21.068
8384,Canada,PM2-5,2000,22.631
8385,Canada,PM2-5,2001,18.791
8386,Canada,PM2-5,2002,14.706
8387,Canada,PM2-5,2003,10.671
8388,Canada,PM2-5,2004,9.978
8389,Canada,PM2-5,2005,8.728
8390,Canada,PM2-5,2006,5.914
8391,Canada,PM2-5,2007,6.814
8392,Canada,PM2-5,2008,6.703
8393,Canada,PM2-5,2009,5.983
8394,Canada,PM2-5,2010,5.644
8395,Canada,PM2-5,2011,4.263
8396,Canada,PM2-5,2012,3.171
8397,Canada,PM2-5,2013,3.177
8398,Canada,PM2-5,2014,3.507
8399,Canada,PM2-5,2015,3.38
8400,Canada,PM2-5,2016,3.289
8401,Canada,PM2-5,2017,3.204
8402,Canada,PM2-5,2018,3.1
8403,Canada,PM2-5,2019,2.7
8405,Canada,PM2-5,1990,215.852
8406,Canada,PM2-5,1991,209.989
8407,Canada,PM2-5,1992,215.511
8408,Canada,PM2-5,1993,216.977
8409,Canada,PM2-5,1994,212.341
8410,Canada,PM2-5,1995,209.393
8411,Canada,PM2-5,1996,208.543
8412,Canada,PM2-5,1997,201.112
8413,Canada,PM2-5,1998,170.215
8414,Canada,PM2-5,1999,165.691
8415,Canada,PM2-5,2000,162.087
8416,Canada,PM2-5,2001,135.701
8417,Canada,PM2-5,2002,128.267
8418,Canada,PM2-5,2003,121.18
8419,Canada,PM2-5,2004,123.959
8420,Canada,PM2-5,2005,120.563
8421,Canada,PM2-5,2006,110.313
8422,Canada,PM2-5,2007,122.707
8423,Canada,PM2-5,2008,119.988
8424,Canada,PM2-5,2009,118.126
8425,Canada,PM2-5,2010,106.113
8426,Canada,PM2-5,2011,109.152
8427,Canada,PM2-5,2012,102.948
8428,Canada,PM2-5,2013,109.767
8429,Canada,PM2-5,2014,109.426
8430,Canada,PM2-5,2015,104.509
8431,Canada,PM2-5,2016,97.18
8432,Canada,PM2-5,2017,97.089
8433,Canada,PM2-5,2018,105.355
8434,Canada,PM2-5,2019,106.754
8436,Canada,PM2-5,1990,54.84
8437,Canada,PM2-5,1991,49.756
8438,Canada,PM2-5,1992,48.739
8439,Canada,PM2-5,1993,49.573
8440,Canada,PM2-5,1994,49.796
8441,Canada,PM2-5,1995,51.302
8442,Canada,PM2-5,1996,48.658
8443,Canada,PM2-5,1997,45.313
8444,Canada,PM2-5,1998,43.462
8445,Canada,PM2-5,1999,43.361
8446,Canada,PM2-5,2000,40.649
8447,Canada,PM2-5,2001,32.991
8448,Canada,PM2-5,2002,29.41
8449,Canada,PM2-5,2003,28.452
8450,Canada,PM2-5,2004,27.604
8451,Canada,PM2-5,2005,24.358
8452,Canada,PM2-5,2006,17.717
8453,Canada,PM2-5,2007,16.658
8454,Canada,PM2-5,2008,14.859
8455,Canada,PM2-5,2009,12.884
8456,Canada,PM2-5,2010,12.709
8457,Canada,PM2-5,2011,12.67
8458,Canada,PM2-5,2012,12.475
8459,Canada,PM2-5,2013,12.889
8460,Canada,PM2-5,2014,13.16
8461,Canada,PM2-5,2015,12.578
8462,Canada,PM2-5,2016,11.891
8463,Canada,PM2-5,2017,12.682
8464,Canada,PM2-5,2018,12.651
8465,Canada,PM2-5,2019,12.682
8467,Canada,PM2-5,1990,161.012
8468,Canada,PM2-5,1991,160.233
8469,Canada,PM2-5,1992,166.772
8470,Canada,PM2-5,1993,167.404
8471,Canada,PM2-5,1994,162.545
8472,Canada,PM2-5,1995,158.091
8473,Canada,PM2-5,1996,159.885
8474,Canada,PM2-5,1997,155.798
8475,Canada,PM2-5,1998,126.753
8476,Canada,PM2-5,1999,122.33
8477,Canada,PM2-5,2000,121.438
8478,Canada,PM2-5,2001,102.71
8479,Canada,PM2-5,2002,98.857
8480,Canada,PM2-5,2003,92.728
8481,Canada,PM2-5,2004,96.355
8482,Canada,PM2-5,2005,96.206
8483,Canada,PM2-5,2006,92.596
8484,Canada,PM2-5,2007,106.049
8485,Canada,PM2-5,2008,105.129
8486,Canada,PM2-5,2009,105.242
8487,Canada,PM2-5,2010,93.404
8488,Canada,PM2-5,2011,96.483
8489,Canada,PM2-5,2012,90.474
8490,Canada,PM2-5,2013,96.877
8491,Canada,PM2-5,2014,96.266
8492,Canada,PM2-5,2015,91.931
8493,Canada,PM2-5,2016,85.289
8494,Canada,PM2-5,2017,84.407
8495,Canada,PM2-5,2018,92.703
8496,Canada,PM2-5,2019,94.071
8498,Canada,PM2-5,1990,366.75
8499,Canada,PM2-5,1991,346.896
8500,Canada,PM2-5,1992,332.539
8501,Canada,PM2-5,1993,310.177
8502,Canada,PM2-5,1994,356.873
8503,Canada,PM2-5,1995,306.032
8504,Canada,PM2-5,1996,343.537
8505,Canada,PM2-5,1997,395.102
8506,Canada,PM2-5,1998,252.139
8507,Canada,PM2-5,1999,270.792
8508,Canada,PM2-5,2000,250.2
8509,Canada,PM2-5,2001,246.549
8510,Canada,PM2-5,2002,209.197
8511,Canada,PM2-5,2003,222.145
8512,Canada,PM2-5,2004,230.209
8513,Canada,PM2-5,2005,251.474
8514,Canada,PM2-5,2006,294.042
8515,Canada,PM2-5,2007,363.65
8516,Canada,PM2-5,2008,442.372
8517,Canada,PM2-5,2009,332.074
8518,Canada,PM2-5,2010,425.502
8519,Canada,PM2-5,2011,471.754
8520,Canada,PM2-5,2012,564.815
8521,Canada,PM2-5,2013,563.676
8522,Canada,PM2-5,2014,562.58
8523,Canada,PM2-5,2015,560.475
8524,Canada,PM2-5,2016,558.619
8525,Canada,PM2-5,2017,559.758
8526,Canada,PM2-5,2018,559.633
8527,Canada,PM2-5,2019,558.512
8529,Canada,PM2-5,1990,298.675
8530,Canada,PM2-5,1991,289.073
8531,Canada,PM2-5,1992,281.297
8532,Canada,PM2-5,1993,299.526
8533,Canada,PM2-5,1994,310.687
8534,Canada,PM2-5,1995,324.624
8535,Canada,PM2-5,1996,312.537
8536,Canada,PM2-5,1997,315.635
8537,Canada,PM2-5,1998,323.906
8538,Canada,PM2-5,1999,333.833
8539,Canada,PM2-5,2000,327.318
8540,Canada,PM2-5,2001,350.001
8541,Canada,PM2-5,2002,345.869
8542,Canada,PM2-5,2003,363.806
8543,Canada,PM2-5,2004,341.578
8544,Canada,PM2-5,2005,342.91
8545,Canada,PM2-5,2006,344.295
8546,Canada,PM2-5,2007,355.876
8547,Canada,PM2-5,2008,358.898
8548,Canada,PM2-5,2009,373.364
8549,Canada,PM2-5,2010,373.739
8550,Canada,PM2-5,2011,383.947
8551,Canada,PM2-5,2012,404.099
8552,Canada,PM2-5,2013,412.235
8553,Canada,PM2-5,2014,408.425
8554,Canada,PM2-5,2015,423.888
8555,Canada,PM2-5,2016,425.81
8556,Canada,PM2-5,2017,433.156
8557,Canada,PM2-5,2018,439.636
8558,Canada,PM2-5,2019,446.185
8560,Canada,PM2-5,1990,676.105
8561,Canada,PM2-5,1991,669.505
8562,Canada,PM2-5,1992,654.681
8563,Canada,PM2-5,1993,640.44
8564,Canada,PM2-5,1994,626.635
8565,Canada,PM2-5,1995,612.341
8566,Canada,PM2-5,1996,598.831
8567,Canada,PM2-5,1997,585.04
8568,Canada,PM2-5,1998,571.266
8569,Canada,PM2-5,1999,557.621
8570,Canada,PM2-5,2000,544.617
8571,Canada,PM2-5,2001,532.442
8572,Canada,PM2-5,2002,512.514
8573,Canada,PM2-5,2003,492.467
8574,Canada,PM2-5,2004,471.571
8575,Canada,PM2-5,2005,452.002
8576,Canada,PM2-5,2006,432.748
8577,Canada,PM2-5,2007,419.323
8578,Canada,PM2-5,2008,405.784
8579,Canada,PM2-5,2009,392.612
8580,Canada,PM2-5,2010,379.7
8581,Canada,PM2-5,2011,366.338
8582,Canada,PM2-5,2012,369.799
8583,Canada,PM2-5,2013,372.438
8584,Canada,PM2-5,2014,375.788
8585,Canada,PM2-5,2015,379.44
8586,Canada,PM2-5,2016,382.462
8587,Canada,PM2-5,2017,373.739
8588,Canada,PM2-5,2018,365.245
8589,Canada,PM2-5,2019,356.378
8591,Canada,PM2-5,1990,3.058
8592,Canada,PM2-5,1991,3.11
8593,Canada,PM2-5,1992,3.127
8594,Canada,PM2-5,1993,3.23
8595,Canada,PM2-5,1994,3.315
8596,Canada,PM2-5,1995,3.256
8597,Canada,PM2-5,1996,3.179
8598,Canada,PM2-5,1997,3.149
8599,Canada,PM2-5,1998,3.081
8600,Canada,PM2-5,1999,3.142
8601,Canada,PM2-5,2000,3.184
8602,Canada,PM2-5,2001,3.161
8603,Canada,PM2-5,2002,3.148
8604,Canada,PM2-5,2003,3.325
8605,Canada,PM2-5,2004,3.193
8606,Canada,PM2-5,2005,3.294
8607,Canada,PM2-5,2006,3.184
8608,Canada,PM2-5,2007,3.117
8609,Canada,PM2-5,2008,3.024
8610,Canada,PM2-5,2009,2.939
8611,Canada,PM2-5,2010,2.84
8612,Canada,PM2-5,2011,2.717
8613,Canada,PM2-5,2012,2.615
8614,Canada,PM2-5,2013,2.558
8615,Canada,PM2-5,2014,2.511
8616,Canada,PM2-5,2015,2.569
8617,Canada,PM2-5,2016,2.57
8618,Canada,PM2-5,2017,2.636
8619,Canada,PM2-5,2018,2.673
8620,Canada,PM2-5,2019,2.734
8622,Canada,PM2-5,1990,100.0
8623,Canada,PM2-5,1991,96.947
8624,Canada,PM2-5,1992,94.866
8625,Canada,PM2-5,1993,93.582
8626,Canada,PM2-5,1994,95.781
8627,Canada,PM2-5,1995,92.42
8628,Canada,PM2-5,1996,92.965
8629,Canada,PM2-5,1997,95.139
8630,Canada,PM2-5,1998,84.268
8631,Canada,PM2-5,1999,84.92
8632,Canada,PM2-5,2000,82.437
8633,Canada,PM2-5,2001,80.662
8634,Canada,PM2-5,2002,76.143
8635,Canada,PM2-5,2003,76.197
8636,Canada,PM2-5,2004,74.192
8637,Canada,PM2-5,2005,73.982
8638,Canada,PM2-5,2006,74.409
8639,Canada,PM2-5,2007,79.131
8640,Canada,PM2-5,2008,82.894
8641,Canada,PM2-5,2009,76.012
8642,Canada,PM2-5,2010,80.13
8643,Canada,PM2-5,2011,82.452
8644,Canada,PM2-5,2012,88.692
8645,Canada,PM2-5,2013,89.542
8646,Canada,PM2-5,2014,89.265
8647,Canada,PM2-5,2015,89.758
8648,Canada,PM2-5,2016,89.285
8649,Canada,PM2-5,2017,89.368
8650,Canada,PM2-5,2018,89.827
8651,Canada,PM2-5,2019,89.682
8653,Canada,PM2-5,1990,60.742
8654,Canada,PM2-5,1991,58.16
8655,Canada,PM2-5,1992,56.242
8656,Canada,PM2-5,1993,54.875
8657,Canada,PM2-5,1994,55.552
8658,Canada,PM2-5,1995,53.051
8659,Canada,PM2-5,1996,52.809
8660,Canada,PM2-5,1997,53.51
8661,Canada,PM2-5,1998,47.004
8662,Canada,PM2-5,1999,46.984
8663,Canada,PM2-5,2000,45.187
8664,Canada,PM2-5,2001,43.737
8665,Canada,PM2-5,2002,40.84
8666,Canada,PM2-5,2003,40.502
8667,Canada,PM2-5,2004,39.07
8668,Canada,PM2-5,2005,38.593
8669,Canada,PM2-5,2006,38.426
8670,Canada,PM2-5,2007,40.47
8671,Canada,PM2-5,2008,41.937
8672,Canada,PM2-5,2009,38.019
8673,Canada,PM2-5,2010,39.636
8674,Canada,PM2-5,2011,40.387
8675,Canada,PM2-5,2012,42.974
8676,Canada,PM2-5,2013,42.93
8677,Canada,PM2-5,2014,42.369
8678,Canada,PM2-5,2015,42.286
8679,Canada,PM2-5,2016,41.59
8680,Canada,PM2-5,2017,41.132
8681,Canada,PM2-5,2018,40.763
8682,Canada,PM2-5,2019,40.126
8684,Canada,CO,1990,11589.89
8685,Canada,CO,1991,11385.2
8686,Canada,CO,1992,11325.1
8687,Canada,CO,1993,11596.59
8688,Canada,CO,1994,11566.73
8689,Canada,CO,1995,11431.69
8690,Canada,CO,1996,11083.51
8691,Canada,CO,1997,10765.98
8692,Canada,CO,1998,10490.53
8693,Canada,CO,1999,10296.69
8694,Canada,CO,2000,10078.01
8695,Canada,CO,2001,9253.218
8696,Canada,CO,2002,8929.189
8697,Canada,CO,2003,8779.953
8698,Canada,CO,2004,8287.74
8699,Canada,CO,2005,7419.118
8700,Canada,CO,2006,6924.634
8701,Canada,CO,2007,6852.563
8702,Canada,CO,2008,6638.479
8703,Canada,CO,2009,6308.341
8704,Canada,CO,2010,6083.144
8705,Canada,CO,2011,5687.282
8706,Canada,CO,2012,5419.132
8707,Canada,CO,2013,5375.684
8708,Canada,CO,2014,5285.976
8709,Canada,CO,2015,5187.515
8710,Canada,CO,2016,5095.864
8711,Canada,CO,2017,5154.677
8712,Canada,CO,2018,5141.86
8713,Canada,CO,2019,5092.643
8715,Canada,CO,1990,6078.212
8716,Canada,CO,1991,5842.941
8717,Canada,CO,1992,5873.345
8718,Canada,CO,1993,5875.768
8719,Canada,CO,1994,5885.029
8720,Canada,CO,1995,5743.897
8721,Canada,CO,1996,5691.479
8722,Canada,CO,1997,5715.512
8723,Canada,CO,1998,5779.943
8724,Canada,CO,1999,5715.817
8725,Canada,CO,2000,5835.713
8726,Canada,CO,2001,5633.987
8727,Canada,CO,2002,5409.369
8728,Canada,CO,2003,5270.266
8729,Canada,CO,2004,5012.872
8730,Canada,CO,2005,4361.232
8731,Canada,CO,2006,4075.778
8732,Canada,CO,2007,3933.037
8733,Canada,CO,2008,3715.966
8734,Canada,CO,2009,3455.088
8735,Canada,CO,2010,3336.117
8736,Canada,CO,2011,3162.953
8737,Canada,CO,2012,2939.157
8738,Canada,CO,2013,2876.285
8739,Canada,CO,2014,2705.769
8740,Canada,CO,2015,2621.001
8741,Canada,CO,2016,2553.153
8742,Canada,CO,2017,2609.471
8743,Canada,CO,2018,2649.656
8744,Canada,CO,2019,2687.098
8746,Canada,CO,1990,5441.86
8747,Canada,CO,1991,5243.921
8748,Canada,CO,1992,5244.291
8749,Canada,CO,1993,5229.048
8750,Canada,CO,1994,5206.573
8751,Canada,CO,1995,4989.805
8752,Canada,CO,1996,4890.771
8753,Canada,CO,1997,4893.353
8754,Canada,CO,1998,4924.28
8755,Canada,CO,1999,4815.891
8756,Canada,CO,2000,4890.159
8757,Canada,CO,2001,4640.852
8758,Canada,CO,2002,4313.349
8759,Canada,CO,2003,4089.832
8760,Canada,CO,2004,3765.031
8761,Canada,CO,2005,3081.25
8762,Canada,CO,2006,2779.836
8763,Canada,CO,2007,2655.171
8764,Canada,CO,2008,2509.529
8765,Canada,CO,2009,2319.378
8766,Canada,CO,2010,2210.625
8767,Canada,CO,2011,2011.372
8768,Canada,CO,2012,1903.097
8769,Canada,CO,2013,1861.301
8770,Canada,CO,2014,1707.7
8771,Canada,CO,2015,1680.411
8772,Canada,CO,2016,1755.168
8773,Canada,CO,2017,1772.808
8774,Canada,CO,2018,1797.807
8775,Canada,CO,2019,1815.82
8777,Canada,CO,1990,636.352
8778,Canada,CO,1991,599.02
8779,Canada,CO,1992,629.054
8780,Canada,CO,1993,646.72
8781,Canada,CO,1994,678.456
8782,Canada,CO,1995,754.092
8783,Canada,CO,1996,800.709
8784,Canada,CO,1997,822.159
8785,Canada,CO,1998,855.663
8786,Canada,CO,1999,899.927
8787,Canada,CO,2000,945.554
8788,Canada,CO,2001,993.136
8789,Canada,CO,2002,1096.019
8790,Canada,CO,2003,1180.434
8791,Canada,CO,2004,1247.841
8792,Canada,CO,2005,1279.983
8793,Canada,CO,2006,1295.942
8794,Canada,CO,2007,1277.865
8795,Canada,CO,2008,1206.437
8796,Canada,CO,2009,1135.709
8797,Canada,CO,2010,1125.492
8798,Canada,CO,2011,1151.58
8799,Canada,CO,2012,1036.06
8800,Canada,CO,2013,1014.984
8801,Canada,CO,2014,998.07
8802,Canada,CO,2015,940.591
8803,Canada,CO,2016,797.985
8804,Canada,CO,2017,836.663
8805,Canada,CO,2018,851.849
8806,Canada,CO,2019,871.278
8808,Canada,CO,1990,5511.674
8809,Canada,CO,1991,5542.254
8810,Canada,CO,1992,5451.759
8811,Canada,CO,1993,5720.823
8812,Canada,CO,1994,5681.697
8813,Canada,CO,1995,5687.794
8814,Canada,CO,1996,5392.034
8815,Canada,CO,1997,5050.464
8816,Canada,CO,1998,4710.585
8817,Canada,CO,1999,4580.868
8818,Canada,CO,2000,4242.293
8819,Canada,CO,2001,3619.23
8820,Canada,CO,2002,3519.821
8821,Canada,CO,2003,3509.687
8822,Canada,CO,2004,3274.868
8823,Canada,CO,2005,3057.886
8824,Canada,CO,2006,2848.856
8825,Canada,CO,2007,2919.527
8826,Canada,CO,2008,2922.513
8827,Canada,CO,2009,2853.254
8828,Canada,CO,2010,2747.027
8829,Canada,CO,2011,2524.33
8830,Canada,CO,2012,2479.975
8831,Canada,CO,2013,2499.399
8832,Canada,CO,2014,2580.207
8833,Canada,CO,2015,2566.514
8834,Canada,CO,2016,2542.71
8835,Canada,CO,2017,2545.206
8836,Canada,CO,2018,2492.205
8837,Canada,CO,2019,2405.544
8839,Canada,CO,1990,50.192
8840,Canada,CO,1991,45.356
8841,Canada,CO,1992,49.52
8842,Canada,CO,1993,42.214
8843,Canada,CO,1994,37.895
8844,Canada,CO,1995,33.452
8845,Canada,CO,1996,33.569
8846,Canada,CO,1997,35.714
8847,Canada,CO,1998,35.89
8848,Canada,CO,1999,37.389
8849,Canada,CO,2000,42.911
8850,Canada,CO,2001,47.144
8851,Canada,CO,2002,59.631
8852,Canada,CO,2003,56.072
8853,Canada,CO,2004,51.505
8854,Canada,CO,2005,51.815
8855,Canada,CO,2006,33.684
8856,Canada,CO,2007,40.83
8857,Canada,CO,2008,36.525
8858,Canada,CO,2009,38.726
8859,Canada,CO,2010,44.269
8860,Canada,CO,2011,40.922
8861,Canada,CO,2012,34.594
8862,Canada,CO,2013,35.282
8863,Canada,CO,2014,40.057
8864,Canada,CO,2015,39.866
8865,Canada,CO,2016,37.543
8866,Canada,CO,2017,42.227
8867,Canada,CO,2018,35.885
8868,Canada,CO,2019,29.771
8870,Canada,CO,1990,4456.53
8871,Canada,CO,1991,4394.84
8872,Canada,CO,1992,4464.757
8873,Canada,CO,1993,4565.472
8874,Canada,CO,1994,4566.972
8875,Canada,CO,1995,4551.339
8876,Canada,CO,1996,4441.464
8877,Canada,CO,1997,4301.975
8878,Canada,CO,1998,3986.22
8879,Canada,CO,1999,3876.807
8880,Canada,CO,2000,3573.069
8881,Canada,CO,2001,2951.72
8882,Canada,CO,2002,2805.946
8883,Canada,CO,2003,2622.711
8884,Canada,CO,2004,2609.781
8885,Canada,CO,2005,2383.632
8886,Canada,CO,2006,2213.374
8887,Canada,CO,2007,2294.221
8888,Canada,CO,2008,2229.925
8889,Canada,CO,2009,2174.748
8890,Canada,CO,2010,2097.893
8891,Canada,CO,2011,1837.629
8892,Canada,CO,2012,1795.341
8893,Canada,CO,2013,1857.135
8894,Canada,CO,2014,1863.796
8895,Canada,CO,2015,1852.12
8896,Canada,CO,2016,1803.058
8897,Canada,CO,2017,1845.739
8898,Canada,CO,2018,1867.924
8899,Canada,CO,2019,1803.377
8901,Canada,CO,1990,1491.764
8902,Canada,CO,1991,1489.4
8903,Canada,CO,1992,1491.23
8904,Canada,CO,1993,1527.151
8905,Canada,CO,1994,1553.714
8906,Canada,CO,1995,1582.002
8907,Canada,CO,1996,1529.457
8908,Canada,CO,1997,1516.418
8909,Canada,CO,1998,1475.407
8910,Canada,CO,1999,1437.667
8911,Canada,CO,2000,1344.827
8912,Canada,CO,2001,1263.438
8913,Canada,CO,2002,1180.541
8914,Canada,CO,2003,1113.115
8915,Canada,CO,2004,1011.035
8916,Canada,CO,2005,974.271
8917,Canada,CO,2006,840.75
8918,Canada,CO,2007,813.137
8919,Canada,CO,2008,770.409
8920,Canada,CO,2009,720.513
8921,Canada,CO,2010,729.2
8922,Canada,CO,2011,711.08
8923,Canada,CO,2012,728.034
8924,Canada,CO,2013,735.071
8925,Canada,CO,2014,701.959
8926,Canada,CO,2015,687.275
8927,Canada,CO,2016,670.725
8928,Canada,CO,2017,692.983
8929,Canada,CO,2018,692.817
8930,Canada,CO,2019,681.257
8932,Canada,CO,1990,2964.765
8933,Canada,CO,1991,2905.441
8934,Canada,CO,1992,2973.527
8935,Canada,CO,1993,3038.321
8936,Canada,CO,1994,3013.257
8937,Canada,CO,1995,2969.337
8938,Canada,CO,1996,2912.007
8939,Canada,CO,1997,2785.557
8940,Canada,CO,1998,2510.813
8941,Canada,CO,1999,2439.139
8942,Canada,CO,2000,2228.242
8943,Canada,CO,2001,1688.282
8944,Canada,CO,2002,1625.406
8945,Canada,CO,2003,1509.597
8946,Canada,CO,2004,1598.746
8947,Canada,CO,2005,1409.361
8948,Canada,CO,2006,1372.625
8949,Canada,CO,2007,1481.084
8950,Canada,CO,2008,1459.517
8951,Canada,CO,2009,1454.235
8952,Canada,CO,2010,1368.693
8953,Canada,CO,2011,1126.549
8954,Canada,CO,2012,1067.306
8955,Canada,CO,2013,1122.063
8956,Canada,CO,2014,1161.837
8957,Canada,CO,2015,1164.844
8958,Canada,CO,2016,1132.333
8959,Canada,CO,2017,1152.756
8960,Canada,CO,2018,1175.107
8961,Canada,CO,2019,1122.119
8963,Canada,CO,1990,517.834
8964,Canada,CO,1991,564.329
8965,Canada,CO,1992,592.285
8966,Canada,CO,1993,585.87
8967,Canada,CO,1994,581.812
8968,Canada,CO,1995,584.05
8969,Canada,CO,1996,558.636
8970,Canada,CO,1997,517.624
8971,Canada,CO,1998,497.754
8972,Canada,CO,1999,493.972
8973,Canada,CO,2000,507.738
8974,Canada,CO,2001,518.749
8975,Canada,CO,2002,569.001
8976,Canada,CO,2003,583.958
8977,Canada,CO,2004,541.7
8978,Canada,CO,2005,535.335
8979,Canada,CO,2006,511.348
8980,Canada,CO,2007,522.641
8981,Canada,CO,2008,538.735
8982,Canada,CO,2009,510.955
8983,Canada,CO,2010,522.265
8984,Canada,CO,2011,543.17
8985,Canada,CO,2012,527.086
8986,Canada,CO,2013,534.204
8987,Canada,CO,2014,504.962
8988,Canada,CO,2015,507.501
8989,Canada,CO,2016,549.801
8990,Canada,CO,2017,572.785
8991,Canada,CO,2018,522.924
8992,Canada,CO,2019,504.884
8994,Canada,CO,1990,471.148
8995,Canada,CO,1991,521.494
8996,Canada,CO,1992,328.502
8997,Canada,CO,1993,510.126
8998,Canada,CO,1994,477.72
8999,Canada,CO,1995,502.038
9000,Canada,CO,1996,341.872
9001,Canada,CO,1997,178.854
9002,Canada,CO,1998,174.658
9003,Canada,CO,1999,156.281
9004,Canada,CO,2000,101.783
9005,Canada,CO,2001,85.034
9006,Canada,CO,2002,68.156
9007,Canada,CO,2003,231.142
9008,Canada,CO,2004,55.929
9009,Canada,CO,2005,70.875
9010,Canada,CO,2006,74.488
9011,Canada,CO,2007,45.995
9012,Canada,CO,2008,102.77
9013,Canada,CO,2009,114.569
9014,Canada,CO,2010,68.594
9015,Canada,CO,2011,88.538
9016,Canada,CO,2012,109.045
9017,Canada,CO,2013,58.819
9018,Canada,CO,2014,157.616
9019,Canada,CO,2015,153.064
9020,Canada,CO,2016,138.393
9021,Canada,CO,2017,70.447
9022,Canada,CO,2018,50.276
9023,Canada,CO,2019,53.151
9025,Canada,CO,1990,0.633
9026,Canada,CO,1991,0.715
9027,Canada,CO,1992,0.714
9028,Canada,CO,1993,0.838
9029,Canada,CO,1994,0.733
9030,Canada,CO,1995,0.737
9031,Canada,CO,1996,0.659
9032,Canada,CO,1997,0.784
9033,Canada,CO,1998,0.676
9034,Canada,CO,1999,0.683
9035,Canada,CO,2000,0.91
9036,Canada,CO,2001,0.921
9037,Canada,CO,2002,0.932
9038,Canada,CO,2003,0.204
9039,Canada,CO,2004,0.157
9040,Canada,CO,2005,0.098
9041,Canada,CO,2006,0.082
9042,Canada,CO,2007,0.073
9043,Canada,CO,2008,0.161
9044,Canada,CO,2009,0.164
9045,Canada,CO,2010,0.181
9046,Canada,CO,2011,0.131
9047,Canada,CO,2012,0.132
9048,Canada,CO,2013,0.126
9049,Canada,CO,2014,0.132
9050,Canada,CO,2015,0.124
9051,Canada,CO,2016,0.129
9052,Canada,CO,2017,0.14
9053,Canada,CO,2018,0.214
9054,Canada,CO,2019,0.243
9056,Canada,CO,1990,15.338
9057,Canada,CO,1991,15.519
9058,Canada,CO,1992,15.982
9059,Canada,CO,1993,16.303
9060,Canada,CO,1994,16.566
9061,Canada,CO,1995,16.178
9062,Canada,CO,1996,15.833
9063,Canada,CO,1997,15.513
9064,Canada,CO,1998,15.387
9065,Canada,CO,1999,15.736
9066,Canada,CO,2000,15.882
9067,Canada,CO,2001,15.664
9068,Canada,CO,2002,16.155
9069,Canada,CO,2003,15.599
9070,Canada,CO,2004,15.795
9071,Canada,CO,2005,16.132
9072,Canada,CO,2006,15.88
9073,Canada,CO,2007,15.768
9074,Canada,CO,2008,14.396
9075,Canada,CO,2009,14.091
9076,Canada,CO,2010,13.825
9077,Canada,CO,2011,13.939
9078,Canada,CO,2012,13.777
9079,Canada,CO,2013,13.834
9080,Canada,CO,2014,13.644
9081,Canada,CO,2015,13.84
